Car_ID,Brand,Model,Year,Fuel_Type,Transmission,Price,Mileage,Engine_CC,Seating_Capacity,Service_Cost
1713,Volkswagen,Tiguan,2022,Electric,Automatic,3140000.0,27.1,800,7,10700.0
1714,Toyota,Camry,2017,Petrol,Automatic,3300000.0,21.8,1800,7,24400.0
1715,Hyundai,i10,2021,CNG,Manual,2570000.0,20.6,1500,5,10900.0
1716,Tata Motors,Tiago,2015,Petrol,Automatic,3330000.0,24.0,1000,4,19000.0
1717,Volkswagen,Tiguan,2024,Petrol,Manual,2480000.0,14.9,1800,4,18600.0
1718,Mahindra,Scorpio,2019,Petrol,Manual,3480000.0,25.9,1500,4,8000.0
1719,Tata Motors,Nexon,2021,Diesel,Manual,2710000.0,14.2,800,7,15500.0
1720,Maruti Suzuki,Swift,2017,Diesel,Manual,1300000.0,13.0,1500,6,16100.0
1721,Maruti Suzuki,Swift,2023,Electric,Manual,1930000.0,26.2,2000,6,10100.0
1722,Mahindra,XUV700,2016,Petrol,Manual,2380000.0,15.2,1000,7,5900.0
1723,Volkswagen,Vento,2015,CNG,Manual,1160000.0,22.0,2500,4,18700.0
1724,Mahindra,XUV700,2018,Petrol,Automatic,1870000.0,11.9,1500,6,19000.0
1725,Honda,Amaze,2024,Diesel,Automatic,1080000.0,26.8,2500,4,14200.0
1726,Renault,Duster,2022,Petrol,Manual,2480000.0,23.9,1000,5,9700.0
1727,Maruti Suzuki,Ertiga,2021,Petrol,Manual,1810000.0,27.3,800,6,8600.0
1728,Honda,Jazz,2015,Petrol,Automatic,2600000.0,23.6,1000,5,21700.0
1729,Skoda,Octavia,2019,Petrol,Manual,1110000.0,23.9,1200,7,11200.0
1730,Renault,Kiger,2018,Diesel,Automatic,2010000.0,14.2,2000,7,23900.0
1731,Skoda,Rapid,2021,Petrol,Manual,1930000.0,22.7,1200,7,14000.0
1732,Maruti Suzuki,WagonR,2020,Electric,Automatic,1140000.0,11.7,1200,4,24200.0
1733,Renault,Kiger,2019,Electric,Automatic,760000.0,26.1,2500,5,5500.0
1734,Tata Motors,Punch,2021,Petrol,Automatic,1760000.0,28.1,2000,7,7300.0
1735,Toyota,Urban Cruiser,2015,Electric,Manual,2600000.0,14.2,1800,7,19300.0
1736,Toyota,Camry,2021,CNG,Automatic,3290000.0,11.9,1500,4,16800.0
1737,Skoda,Slavia,2021,CNG,Automatic,710000.0,25.0,1000,4,20800.0
1738,Hyundai,i20,2015,CNG,Automatic,3470000.0,28.4,2500,6,8100.0
1739,Hyundai,Creta,2022,Petrol,Manual,960000.0,28.3,2000,4,9700.0
1740,Tata Motors,Punch,2020,Electric,Manual,1050000.0,25.9,1200,7,14200.0
1741,Volkswagen,Taigun,2024,Electric,Automatic,500000.0,13.9,800,5,5300.0
1742,Tata Motors,Tiago,2017,Diesel,Automatic,2440000.0,14.5,1000,7,6100.0
1743,Toyota,Fortuner,2023,Petrol,Manual,2880000.0,19.3,800,6,16800.0
1744,Skoda,Superb,2021,Electric,Automatic,600000.0,20.6,1500,4,13000.0
1745,Maruti Suzuki,Baleno,2020,Petrol,Manual,1000000.0,28.4,800,5,6100.0
1746,Renault,Lodgy,2022,Diesel,Manual,2720000.0,25.8,1500,6,14000.0
1747,Skoda,Rapid,2019,CNG,Automatic,2010000.0,14.7,1200,7,20600.0
1748,Hyundai,Venue,2017,Petrol,Automatic,1910000.0,12.3,1000,6,18000.0
1749,Honda,Amaze,2019,Electric,Manual,1040000.0,15.9,1800,6,15100.0
1750,Toyota,Innova,2024,Petrol,Manual,2850000.0,29.5,1800,7,14800.0
1751,Toyota,Urban Cruiser,2017,CNG,Automatic,610000.0,12.3,1500,7,6800.0
1752,Hyundai,Verna,2020,CNG,Manual,3190000.0,12.6,1800,4,15900.0
1753,Volkswagen,Taigun,2015,Diesel,Automatic,2040000.0,15.3,1000,6,13000.0
1754,Mahindra,XUV300,2022,CNG,Manual,1030000.0,25.9,1200,7,19300.0
1755,Volkswagen,Tiguan,2016,Petrol,Manual,1340000.0,19.9,1000,6,8900.0
1756,Hyundai,Verna,2024,Petrol,Automatic,1340000.0,17.8,2500,4,16800.0
1757,Tata Motors,Harrier,2016,Diesel,Automatic,3200000.0,12.0,2500,4,24600.0
1758,Mahindra,Bolero,2016,Petrol,Manual,1080000.0,28.3,1500,7,19700.0
1759,Toyota,Fortuner,2020,Diesel,Automatic,850000.0,25.1,1500,4,10900.0
1760,Toyota,Urban Cruiser,2024,CNG,Automatic,1770000.0,13.8,1200,7,11600.0
1761,Honda,Amaze,2021,Electric,Manual,2530000.0,20.6,2500,4,23500.0
1762,Mahindra,XUV700,2023,Electric,Manual,1390000.0,19.0,1500,6,13100.0
1763,Maruti Suzuki,WagonR,2016,Diesel,Automatic,2040000.0,20.5,2000,6,14500.0
1764,Mahindra,Scorpio,2020,CNG,Manual,1780000.0,20.5,2500,7,9300.0
1765,Hyundai,Verna,2023,Petrol,Automatic,980000.0,23.5,800,4,24600.0
1766,Honda,City,2020,Diesel,Manual,3420000.0,14.3,800,6,11000.0
1767,Tata Motors,Tiago,2022,Diesel,Automatic,500000.0,11.9,1200,6,23400.0
1768,Maruti Suzuki,Dzire,2020,Petrol,Automatic,2270000.0,22.2,800,5,18800.0
1769,Hyundai,Verna,2024,CNG,Manual,3310000.0,18.6,1500,6,6400.0
1770,Tata Motors,Harrier,2017,Petrol,Manual,2850000.0,24.2,1200,6,9200.0
1771,Kia,Sonet,2020,Electric,Automatic,3070000.0,15.1,2000,7,17700.0
1772,Toyota,Camry,2024,CNG,Automatic,3370000.0,10.6,1200,7,18000.0
1773,Honda,Jazz,2023,Diesel,Automatic,2360000.0,20.4,800,4,11500.0
1774,Maruti Suzuki,WagonR,2024,Electric,Manual,2720000.0,26.8,1500,4,19500.0
1775,Hyundai,Creta,2022,CNG,Automatic,1110000.0,13.6,1500,5,11400.0
1776,Renault,Kwid,2019,Electric,Automatic,1450000.0,14.7,1800,4,15000.0
1777,Hyundai,Verna,2024,CNG,Manual,2790000.0,20.5,1200,7,16300.0
1778,Hyundai,i20,2017,Electric,Manual,1380000.0,12.4,2000,4,15200.0
1779,Hyundai,Verna,2017,Petrol,Automatic,2120000.0,18.5,1000,6,7600.0
1780,Toyota,Innova,2016,Petrol,Automatic,1860000.0,21.9,1500,4,17600.0
1781,Maruti Suzuki,Dzire,2017,CNG,Manual,480000.0,27.9,1800,7,15000.0
1782,Mahindra,XUV700,2015,Diesel,Manual,1740000.0,21.9,2500,4,24100.0
1783,Skoda,Superb,2023,Diesel,Manual,3400000.0,16.3,1000,6,8600.0
1784,Maruti Suzuki,WagonR,2018,Petrol,Automatic,500000.0,16.9,1800,5,7900.0
1785,Skoda,Superb,2022,Electric,Manual,690000.0,26.3,1800,7,19200.0
1786,Hyundai,i10,2021,Electric,Automatic,3320000.0,24.5,800,4,17200.0
1787,Maruti Suzuki,WagonR,2018,Electric,Automatic,430000.0,20.9,2000,4,21400.0
1788,Honda,Amaze,2015,Diesel,Manual,1570000.0,29.9,800,6,15200.0
1789,Kia,Sonet,2020,Petrol,Automatic,3150000.0,13.4,1200,4,18100.0
1790,Toyota,Urban Cruiser,2017,Electric,Automatic,570000.0,18.1,800,6,17700.0
1791,Hyundai,Verna,2024,CNG,Automatic,830000.0,16.7,800,4,21800.0
1792,Maruti Suzuki,WagonR,2017,Electric,Manual,870000.0,28.4,2000,4,22700.0
1793,Volkswagen,Polo,2019,Electric,Manual,2910000.0,27.5,1500,4,15600.0
1794,Toyota,Fortuner,2024,Electric,Manual,1580000.0,15.5,1000,4,5800.0
1795,Hyundai,Verna,2022,Petrol,Automatic,420000.0,13.3,2000,5,15100.0
1796,Skoda,Kushaq,2023,CNG,Manual,3150000.0,19.9,800,5,22400.0
1797,Honda,City,2020,CNG,Automatic,2090000.0,22.4,1000,4,12100.0
1798,Mahindra,XUV700,2017,Diesel,Manual,880000.0,23.4,2500,5,15100.0
1799,Volkswagen,Vento,2022,Diesel,Manual,470000.0,13.2,1200,4,9200.0
1800,Skoda,Rapid,2018,Petrol,Automatic,2090000.0,12.9,2500,5,10600.0
1801,Honda,City,2024,CNG,Automatic,2800000.0,25.0,1200,7,5800.0
1802,Volkswagen,Taigun,2015,Petrol,Manual,510000.0,26.2,2000,4,7300.0
1803,Kia,Carens,2023,Petrol,Manual,3300000.0,26.4,2000,4,12300.0
1804,Kia,Seltos,2024,Electric,Automatic,630000.0,16.6,1000,7,10800.0
1805,Mahindra,Thar,2024,CNG,Automatic,1140000.0,27.0,800,6,13800.0
1806,Mahindra,Thar,2020,Electric,Manual,2710000.0,11.7,1000,5,21400.0
1807,Maruti Suzuki,Baleno,2023,Electric,Automatic,1080000.0,20.9,1200,5,9100.0
1808,Kia,Seltos,2022,Diesel,Automatic,860000.0,10.7,1800,6,19600.0
1809,Volkswagen,Virtus,2015,Diesel,Automatic,2040000.0,23.8,1800,5,8700.0
1810,Mahindra,Scorpio,2022,Diesel,Automatic,630000.0,19.7,800,7,9200.0
1811,Tata Motors,Punch,2021,Diesel,Manual,1410000.0,13.4,1500,6,20400.0
1812,Skoda,Rapid,2020,CNG,Manual,1080000.0,25.3,1000,5,12000.0
1813,Tata Motors,Nexon,2019,Electric,Automatic,2310000.0,25.2,1800,4,7200.0
1814,Toyota,Innova,2021,Electric,Automatic,1710000.0,27.6,2000,6,12100.0
1815,Hyundai,Venue,2023,Petrol,Manual,3300000.0,17.5,1200,4,11400.0
1816,Honda,WR-V,2024,CNG,Manual,2190000.0,16.5,1000,4,12800.0
1817,Tata Motors,Punch,2018,CNG,Automatic,3050000.0,15.5,1000,5,8000.0
1818,Renault,Kiger,2021,CNG,Manual,2500000.0,27.5,1000,6,21900.0
1819,Kia,Sonet,2021,Electric,Automatic,1200000.0,19.7,800,7,10100.0
1820,Mahindra,Scorpio,2016,Petrol,Automatic,2500000.0,27.7,2500,4,15400.0
1821,Tata Motors,Harrier,2023,CNG,Automatic,2530000.0,24.0,1000,6,24000.0
1822,Renault,Lodgy,2017,Diesel,Automatic,610000.0,19.4,1200,5,17200.0
1823,Volkswagen,Virtus,2016,Diesel,Automatic,2110000.0,16.9,1200,6,23900.0
1824,Skoda,Rapid,2024,Diesel,Automatic,1320000.0,16.8,1200,6,11100.0
1825,Renault,Lodgy,2020,Diesel,Manual,1620000.0,20.2,2500,5,24200.0
1826,Mahindra,XUV300,2017,Electric,Automatic,2240000.0,11.7,1000,5,12700.0
1827,Mahindra,Thar,2018,Electric,Automatic,3310000.0,17.1,2000,6,18600.0
1828,Mahindra,Scorpio,2020,Petrol,Automatic,840000.0,21.9,1000,5,24400.0
1829,Maruti Suzuki,Swift,2023,Diesel,Automatic,3150000.0,12.7,2500,5,9600.0
1830,Honda,Amaze,2015,Electric,Manual,2270000.0,27.1,1500,4,24000.0
1831,Renault,Kwid,2022,CNG,Automatic,3430000.0,11.9,1000,5,19900.0
1832,Hyundai,Creta,2015,Petrol,Automatic,1510000.0,27.0,1500,7,8800.0
1833,Tata Motors,Tiago,2023,Petrol,Automatic,2910000.0,19.8,1200,4,16700.0
1834,Tata Motors,Altroz,2017,Petrol,Automatic,1280000.0,28.8,1000,4,5300.0
1835,Tata Motors,Tiago,2016,Petrol,Automatic,880000.0,15.3,800,6,8700.0
1836,Renault,Kiger,2022,CNG,Manual,2570000.0,22.8,2000,6,13900.0
1837,Tata Motors,Tiago,2023,Diesel,Manual,890000.0,29.7,2500,5,17700.0
1838,Skoda,Octavia,2019,Electric,Manual,1120000.0,24.0,1500,7,18700.0
1839,Honda,City,2021,CNG,Manual,830000.0,18.3,1500,5,11400.0
1840,Tata Motors,Tiago,2021,Diesel,Manual,2060000.0,21.1,800,7,12200.0
1841,Kia,Seltos,2020,Diesel,Automatic,2020000.0,26.7,1000,4,13500.0
1842,Volkswagen,Tiguan,2024,Diesel,Automatic,2920000.0,11.0,1200,6,17500.0
1843,Volkswagen,Vento,2018,Petrol,Automatic,2450000.0,26.7,1800,6,23600.0
1844,Skoda,Superb,2021,Diesel,Manual,3160000.0,29.6,2500,5,22900.0
1845,Renault,Duster,2017,Diesel,Manual,1190000.0,23.3,1500,4,24000.0
1846,Skoda,Octavia,2023,Diesel,Manual,730000.0,28.5,1000,7,6200.0
1847,Renault,Duster,2022,CNG,Manual,2060000.0,11.8,1800,7,17000.0
1848,Skoda,Superb,2023,CNG,Automatic,970000.0,22.8,800,7,11300.0
1849,Honda,WR-V,2021,CNG,Automatic,460000.0,24.3,1800,4,18500.0
1850,Volkswagen,Polo,2018,Petrol,Manual,1170000.0,11.5,1800,5,19800.0
1851,Toyota,Camry,2016,CNG,Automatic,1120000.0,28.6,1800,5,7700.0
1852,Volkswagen,Vento,2019,CNG,Automatic,2920000.0,26.8,1500,7,18400.0
1853,Tata Motors,Altroz,2019,Electric,Manual,1580000.0,18.4,1800,7,8700.0
1854,Skoda,Kushaq,2016,CNG,Manual,2170000.0,28.3,2000,4,11200.0
1855,Renault,Triber,2020,Diesel,Automatic,780000.0,16.9,1000,4,17800.0
1856,Maruti Suzuki,WagonR,2018,Diesel,Automatic,2300000.0,12.1,2000,7,21300.0
1857,Tata Motors,Nexon,2022,CNG,Automatic,1760000.0,22.1,1000,6,24300.0
1858,Toyota,Glanza,2020,Petrol,Automatic,3150000.0,27.1,1200,5,11800.0
1859,Renault,Triber,2022,CNG,Automatic,1720000.0,11.2,2500,6,15300.0
1860,Honda,Civic,2017,Electric,Manual,2450000.0,21.8,1800,5,21800.0
1861,Tata Motors,Harrier,2015,CNG,Automatic,2900000.0,10.9,1000,6,12500.0
1862,Tata Motors,Altroz,2020,Petrol,Automatic,3400000.0,13.9,1200,6,7800.0
1863,Toyota,Fortuner,2021,Diesel,Automatic,2990000.0,21.9,1500,4,21100.0
1864,Toyota,Glanza,2019,CNG,Manual,3240000.0,14.1,1000,6,13600.0
1865,Honda,City,2017,CNG,Manual,710000.0,12.5,800,7,10400.0
1866,Hyundai,Creta,2022,Petrol,Automatic,520000.0,26.9,800,4,10600.0
1867,Skoda,Slavia,2019,Electric,Automatic,1760000.0,27.6,2500,7,8600.0
1868,Tata Motors,Altroz,2019,Electric,Manual,3470000.0,17.5,800,4,22000.0
1869,Tata Motors,Harrier,2019,Diesel,Manual,1120000.0,11.3,1200,4,6100.0
1870,Toyota,Camry,2019,Electric,Automatic,810000.0,29.5,1200,6,12000.0
1871,Kia,Carnival,2018,Petrol,Manual,2760000.0,17.4,2000,5,8800.0
1872,Honda,City,2016,Diesel,Manual,1830000.0,25.0,1200,7,8600.0
1873,Mahindra,Scorpio,2021,Electric,Automatic,580000.0,10.1,1800,6,23400.0
1874,Hyundai,Venue,2023,Diesel,Automatic,1860000.0,28.4,1000,4,5700.0
1875,Hyundai,i10,2015,Diesel,Automatic,580000.0,20.6,1200,4,5800.0
1876,Volkswagen,Taigun,2024,Electric,Automatic,2660000.0,29.9,2000,5,11000.0
1877,Honda,Civic,2017,Diesel,Automatic,1340000.0,25.7,2500,5,21400.0
1878,Maruti Suzuki,Swift,2022,Diesel,Manual,720000.0,17.6,800,7,17600.0
1879,Maruti Suzuki,Ertiga,2015,Petrol,Manual,830000.0,16.4,2500,7,8700.0
1880,Renault,Kiger,2016,CNG,Manual,2710000.0,18.5,2000,4,15900.0
1881,Maruti Suzuki,Ertiga,2017,Diesel,Manual,2000000.0,12.7,1000,5,16900.0
1882,Toyota,Urban Cruiser,2020,Petrol,Automatic,1350000.0,11.3,800,4,11000.0
1883,Mahindra,XUV700,2015,Electric,Manual,1710000.0,19.3,1800,7,5200.0
1884,Hyundai,i20,2016,CNG,Automatic,2520000.0,29.9,1000,7,23500.0
1885,Tata Motors,Tiago,2016,Diesel,Manual,1140000.0,19.4,1000,4,11700.0
1886,Mahindra,XUV300,2015,Diesel,Automatic,1200000.0,24.5,2500,6,14600.0
1887,Hyundai,Creta,2018,CNG,Automatic,1440000.0,26.7,2000,4,15500.0
1888,Kia,Sonet,2024,Diesel,Manual,470000.0,14.9,1200,4,6700.0
1889,Toyota,Urban Cruiser,2022,CNG,Automatic,620000.0,14.6,1500,4,7600.0
1890,Volkswagen,Virtus,2023,CNG,Automatic,1870000.0,14.3,2000,5,23500.0
1891,Tata Motors,Harrier,2017,Petrol,Manual,2960000.0,13.2,1000,6,22400.0
1892,Renault,Kiger,2019,Petrol,Automatic,1040000.0,28.7,2500,4,21600.0
1893,Skoda,Slavia,2016,CNG,Manual,440000.0,14.9,800,5,21500.0
1894,Skoda,Slavia,2024,Electric,Manual,1680000.0,23.5,1500,5,7900.0
1895,Mahindra,XUV700,2018,CNG,Automatic,700000.0,10.7,1800,5,15800.0
1896,Kia,Carnival,2022,CNG,Manual,1310000.0,24.4,2000,4,8600.0
1897,Volkswagen,Tiguan,2017,CNG,Automatic,1700000.0,21.5,2000,5,6600.0
1898,Toyota,Fortuner,2016,Electric,Manual,950000.0,15.2,2500,6,20000.0
1899,Volkswagen,Virtus,2018,CNG,Manual,3360000.0,20.6,1000,7,9600.0
1900,Hyundai,i20,2021,Diesel,Manual,3340000.0,18.3,1000,5,13000.0
1901,Hyundai,i20,2017,Petrol,Automatic,3210000.0,26.3,1000,5,23600.0
1902,Skoda,Octavia,2015,Petrol,Manual,1880000.0,17.6,2500,5,5400.0
1903,Mahindra,XUV300,2017,Electric,Automatic,780000.0,17.6,1000,4,12000.0
1904,Renault,Lodgy,2021,Electric,Manual,2400000.0,28.9,800,5,8700.0
1905,Honda,WR-V,2023,CNG,Automatic,1110000.0,18.1,1500,5,11000.0
1906,Volkswagen,Taigun,2021,Electric,Manual,760000.0,22.8,1000,6,19200.0
1907,Hyundai,Verna,2023,Petrol,Automatic,1850000.0,26.2,1200,4,14600.0
1908,Tata Motors,Tiago,2020,Diesel,Automatic,580000.0,13.9,800,6,13700.0
1909,Honda,City,2019,Petrol,Automatic,450000.0,28.1,2000,7,9200.0
1910,Volkswagen,Polo,2018,Diesel,Manual,1880000.0,12.7,1200,6,12500.0
1911,Maruti Suzuki,Baleno,2015,Electric,Manual,3230000.0,16.3,2500,7,8200.0
1912,Toyota,Camry,2015,Electric,Automatic,2770000.0,22.7,1200,4,17100.0
1913,Honda,Civic,2015,Petrol,Automatic,600000.0,20.3,1000,5,9200.0
1914,Volkswagen,Taigun,2022,Petrol,Automatic,1360000.0,14.8,800,5,11000.0
1915,Maruti Suzuki,Ertiga,2021,CNG,Automatic,2010000.0,24.8,1000,5,24800.0
1916,Tata Motors,Altroz,2020,Diesel,Automatic,1370000.0,16.9,1000,7,10000.0
1917,Mahindra,XUV300,2022,Diesel,Manual,2820000.0,11.1,800,5,11700.0
1918,Hyundai,Creta,2015,CNG,Manual,1380000.0,21.4,1000,4,14400.0
1919,Toyota,Urban Cruiser,2024,Electric,Manual,2740000.0,28.9,1800,6,24500.0
1920,Renault,Lodgy,2015,Electric,Manual,1530000.0,28.3,800,4,20000.0
1921,Kia,Seltos,2019,Petrol,Manual,640000.0,28.8,2500,4,18500.0
1922,Hyundai,i20,2016,Petrol,Manual,3460000.0,27.8,800,5,11100.0
1923,Mahindra,XUV300,2021,Electric,Manual,1180000.0,13.1,800,6,22500.0
1924,Toyota,Fortuner,2022,Diesel,Manual,2840000.0,21.5,1800,5,7500.0
1925,Renault,Lodgy,2023,Diesel,Automatic,1220000.0,12.8,2500,5,15800.0
1926,Maruti Suzuki,Swift,2024,CNG,Automatic,2260000.0,10.6,1500,4,9700.0
1927,Volkswagen,Virtus,2020,Electric,Manual,3410000.0,29.0,1800,4,13600.0
1928,Tata Motors,Punch,2024,Petrol,Manual,3020000.0,25.3,2000,6,8300.0
1929,Maruti Suzuki,Ertiga,2021,Diesel,Automatic,2210000.0,28.8,1000,6,12600.0
1930,Honda,Civic,2023,Electric,Automatic,2380000.0,26.6,1800,6,8900.0
1931,Honda,WR-V,2020,CNG,Automatic,530000.0,29.4,1200,5,21800.0
1932,Honda,WR-V,2024,Petrol,Manual,2640000.0,20.8,1800,4,11700.0
1933,Skoda,Kushaq,2017,Diesel,Automatic,910000.0,13.3,1500,4,25000.0
1934,Tata Motors,Tiago,2016,Diesel,Automatic,2390000.0,17.6,1000,4,18100.0
1935,Tata Motors,Altroz,2018,Electric,Manual,2760000.0,14.0,2000,6,14400.0
1936,Kia,Sonet,2021,Diesel,Automatic,1650000.0,27.4,1000,7,20400.0
1937,Maruti Suzuki,Baleno,2024,Electric,Manual,2390000.0,12.9,2500,5,17600.0
1938,Toyota,Innova,2018,Diesel,Manual,900000.0,14.4,1800,6,22100.0
1939,Hyundai,Venue,2015,Petrol,Automatic,730000.0,21.7,800,4,16000.0
1940,Skoda,Rapid,2017,Electric,Automatic,640000.0,13.5,2000,7,8600.0
1941,Honda,Jazz,2024,Petrol,Manual,1580000.0,22.5,2000,4,24700.0
1942,Kia,Sonet,2019,Petrol,Automatic,850000.0,14.5,2000,6,19000.0
1943,Volkswagen,Taigun,2015,Electric,Automatic,3000000.0,15.5,1500,7,23500.0
1944,Maruti Suzuki,Ertiga,2019,Diesel,Automatic,3380000.0,12.8,2000,7,5000.0
1945,Kia,Carnival,2018,Diesel,Manual,3250000.0,28.9,1500,6,24700.0
1946,Hyundai,Creta,2017,Diesel,Manual,2720000.0,11.9,2500,7,9900.0
1947,Maruti Suzuki,Swift,2018,Diesel,Manual,3200000.0,19.0,1500,4,17700.0
1948,Tata Motors,Altroz,2023,Petrol,Automatic,540000.0,28.3,1200,7,11400.0
1949,Tata Motors,Tiago,2021,Petrol,Automatic,2980000.0,27.1,1500,4,9300.0
1950,Mahindra,Bolero,2024,Diesel,Automatic,1230000.0,16.8,800,5,20100.0
1951,Mahindra,Scorpio,2015,Diesel,Automatic,2060000.0,16.8,800,6,9700.0
1952,Maruti Suzuki,Baleno,2024,Petrol,Automatic,1520000.0,22.1,1800,6,9600.0
1953,Hyundai,Creta,2024,Petrol,Manual,470000.0,22.5,1000,6,5200.0
1954,Volkswagen,Taigun,2018,Diesel,Manual,1420000.0,11.4,1000,7,15800.0
1955,Toyota,Innova,2022,Petrol,Automatic,2040000.0,10.3,1200,6,8600.0
1956,Mahindra,Scorpio,2023,Electric,Automatic,750000.0,24.4,2000,5,13500.0
1957,Skoda,Slavia,2024,Petrol,Automatic,1710000.0,18.7,2000,6,5500.0
1958,Mahindra,Scorpio,2017,Electric,Automatic,3370000.0,21.9,800,7,8300.0
1959,Skoda,Slavia,2015,CNG,Manual,810000.0,23.6,1500,7,12700.0
1960,Skoda,Superb,2019,Electric,Manual,2090000.0,21.2,1500,4,19800.0
1961,Kia,Carens,2017,CNG,Automatic,2280000.0,16.8,1200,5,16900.0
1962,Tata Motors,Punch,2015,Diesel,Manual,510000.0,28.4,1800,4,6900.0
1963,Hyundai,Creta,2017,Electric,Manual,2970000.0,13.5,800,5,24000.0
1964,Tata Motors,Tiago,2017,Petrol,Automatic,1690000.0,14.7,800,4,16100.0
1965,Maruti Suzuki,Ertiga,2015,CNG,Automatic,3160000.0,29.1,1200,4,22400.0
1966,Volkswagen,Tiguan,2015,Petrol,Manual,3390000.0,19.3,2500,7,12200.0
1967,Skoda,Superb,2017,CNG,Automatic,2120000.0,26.5,2000,4,8900.0
1968,Tata Motors,Harrier,2024,Diesel,Automatic,2420000.0,18.2,2500,5,23100.0
1969,Volkswagen,Virtus,2016,CNG,Automatic,1520000.0,22.6,2000,4,7800.0
1970,Kia,Sonet,2016,Petrol,Manual,2010000.0,28.6,1500,5,7300.0
1971,Renault,Kwid,2015,Electric,Manual,2470000.0,10.3,1800,4,19800.0
1972,Skoda,Octavia,2017,Petrol,Automatic,1330000.0,24.4,1500,5,18500.0
1973,Volkswagen,Polo,2018,CNG,Automatic,2440000.0,25.0,800,5,13500.0
1974,Skoda,Octavia,2019,Petrol,Manual,660000.0,19.0,1200,6,21800.0
1975,Renault,Duster,2018,CNG,Automatic,780000.0,19.6,1200,4,22600.0
1976,Mahindra,XUV300,2015,Electric,Automatic,2300000.0,26.3,1200,5,10100.0
1977,Skoda,Superb,2016,Electric,Manual,2150000.0,21.9,1200,7,23500.0
1978,Kia,Seltos,2021,Petrol,Manual,1570000.0,11.9,1800,6,21400.0
1979,Tata Motors,Tiago,2017,Petrol,Automatic,2210000.0,23.5,1800,6,7300.0
1980,Hyundai,Verna,2023,Diesel,Automatic,3170000.0,29.4,2500,6,23700.0
1981,Hyundai,i10,2022,Diesel,Manual,1490000.0,14.8,1500,5,14100.0
1982,Maruti Suzuki,Baleno,2023,Petrol,Manual,3460000.0,29.9,2500,6,17300.0
1983,Skoda,Superb,2021,Petrol,Manual,2390000.0,12.8,1800,5,11200.0
1984,Honda,Jazz,2018,Diesel,Automatic,2090000.0,13.5,1800,4,20100.0
1985,Kia,Carens,2020,Electric,Automatic,1460000.0,17.9,1500,4,9300.0
1986,Toyota,Glanza,2019,CNG,Manual,2060000.0,14.9,1500,6,18800.0
1987,Honda,WR-V,2021,CNG,Manual,650000.0,13.3,1800,6,24500.0
1988,Maruti Suzuki,Swift,2019,Diesel,Automatic,3230000.0,21.1,2500,4,17100.0
1989,Maruti Suzuki,Ertiga,2019,Diesel,Automatic,1600000.0,14.3,2000,6,23900.0
1990,Skoda,Octavia,2024,CNG,Manual,1730000.0,23.8,1800,5,6900.0
1991,Mahindra,Bolero,2020,Diesel,Manual,1800000.0,23.5,800,6,24000.0
1992,Kia,EV6,2021,Petrol,Automatic,900000.0,26.3,2500,6,13100.0
1993,Volkswagen,Virtus,2020,CNG,Automatic,2180000.0,16.2,2500,7,13100.0
1994,Kia,Seltos,2018,Electric,Automatic,2970000.0,29.1,1500,7,6200.0
1995,Mahindra,XUV700,2023,Electric,Automatic,2650000.0,26.1,2000,5,23600.0
1996,Skoda,Rapid,2022,Diesel,Automatic,2690000.0,14.5,1000,7,20800.0
1997,Maruti Suzuki,Ertiga,2015,Diesel,Manual,610000.0,16.9,2000,6,6200.0
1998,Skoda,Kushaq,2017,CNG,Manual,1550000.0,14.9,1500,6,8500.0
1999,Hyundai,i10,2022,Electric,Manual,2050000.0,20.3,1500,5,17400.0
2000,Tata Motors,Punch,2023,Electric,Automatic,920000.0,10.5,1200,6,6100.0
2001,Kia,Seltos,2015,Petrol,Manual,3440000.0,22.5,1800,5,5400.0
2002,Skoda,Superb,2024,CNG,Manual,2880000.0,22.0,1800,7,8300.0
2003,Volkswagen,Virtus,2015,Diesel,Automatic,1850000.0,11.0,1200,7,9500.0
2004,Kia,Carnival,2018,Petrol,Automatic,2310000.0,25.7,1800,4,15100.0
2005,Kia,Carens,2018,Petrol,Automatic,2370000.0,28.9,1000,7,6200.0
2006,Toyota,Urban Cruiser,2024,Electric,Manual,1990000.0,18.1,1200,7,16100.0
2007,Honda,Civic,2023,CNG,Manual,1290000.0,15.0,2000,7,24100.0
2008,Maruti Suzuki,Dzire,2019,Petrol,Automatic,2170000.0,26.8,1800,4,23600.0
2009,Kia,Carnival,2021,Diesel,Automatic,2730000.0,19.0,2000,4,22100.0
2010,Volkswagen,Polo,2021,CNG,Automatic,860000.0,24.3,2500,7,22700.0
2011,Kia,Seltos,2017,Diesel,Manual,1800000.0,13.1,800,4,9600.0
2012,Hyundai,Verna,2015,Petrol,Automatic,490000.0,15.2,1500,4,7400.0
2013,Tata Motors,Harrier,2015,Electric,Manual,2120000.0,28.3,800,6,9700.0
2014,Honda,City,2017,Electric,Automatic,1440000.0,27.5,1000,4,5400.0
2015,Honda,Amaze,2016,Diesel,Automatic,1330000.0,19.9,1200,5,9800.0
2016,Skoda,Superb,2016,Diesel,Automatic,3090000.0,22.4,2000,6,20000.0
2017,Tata Motors,Tiago,2022,Petrol,Automatic,3350000.0,12.6,1000,4,15900.0
2018,Tata Motors,Nexon,2023,CNG,Automatic,1060000.0,22.6,2500,6,23800.0
